Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","FRA","France","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","64720.69","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GAB","Gabon","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1930.175","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GAB","Gabon","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1979.786","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GMB","Gambie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1977.59","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GMB","Gambie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2038.501","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GEO","Géorgie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","3951.524","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GEO","Géorgie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","3925.405","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GHA","Ghana","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","27582.821","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GHA","Ghana","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","28206.728","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GIB","Gibraltar","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","34.228","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GIB","Gibraltar","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","34.408","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GRC","Grèce","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","11217.8","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GRC","Grèce","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","11183.716","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GRD","Grenade","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","106.823","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GRD","Grenade","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","107.317","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GRL","Groenland","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","56.377","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GRL","Groenland","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","56.412","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GLP","Guadeloupe","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","450.418","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GLP","Guadeloupe","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","449.975","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GUM","Guam","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","161.797","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GUM","Guam","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","162.896","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GTM","Guatemala","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","16252.429","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GTM","Guatemala","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","16582.469","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GIN","Guinée","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","12091.533","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GIN","Guinée","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","12395.924","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GNQ","Guinée équatoriale","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1175.389","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GNQ","Guinée équatoriale","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1221.49","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GNB","Guinée-Bissau","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1770.526","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GNB","Guinée-Bissau","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1815.698","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GUY","Guyana","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","768.514","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GUY","Guyana","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","773.303","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GUF","Guyane française","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","268.691","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GUF","Guyane française","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","275.713","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","HTI","Haïti","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","10711.061","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","HTI","Haïti","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","10847.334","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","HND","Honduras","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","8960.829","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","HND","Honduras","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","9112.867","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","HUN","Hongrie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","9783.925","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","HUN","Hongrie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","9753.281","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","IMN","Île de Man","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","83.167","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","IMN","Île de Man","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","83.737","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","CHI","Iles Anglo-Normandes","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","163.758","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","CHI","Iles Anglo-Normandes","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","164.541","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","CYM","Îles Caïmanes","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","59.963","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","CYM","Îles Caïmanes","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","60.765","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","COK","Îles Cook","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","17.449","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","COK","Îles Cook","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","17.379","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","FLK","Îles Falkland","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2.898","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","FLK","Îles Falkland","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2.91","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","FRO","Îles Féroé","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","48.965","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","FRO","Îles Féroé","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","49.117","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MNP","Îles Mariannes du Nord","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","54.816","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MNP","Îles Mariannes du Nord","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","55.023","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MHL","Îles Marshall","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","52.994","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MHL","Îles Marshall","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","53.066","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SLB","Îles Salomon","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","587.482","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SLB","Îles Salomon","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","599.419","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","TCA","Îles Turques et Caïques","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","34.339","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","TCA","Îles Turques et Caïques","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","34.9","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","VIR","Îles Vierges américaines","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","104.977","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","VIR","Îles Vierges américaines","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","104.913","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","VGB","Îles Vierges britanniques","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","30.113","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","VGB","Îles Vierges britanniques","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","30.661","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","WLF","Îles Wallis et Futuna","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","12.066","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","WLF","Îles Wallis et Futuna","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","11.899","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","IND","Inde","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1309053.98","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","IND","Inde","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1324171.354","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","IDN","Indonésie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","258162.113","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","IDN","Indonésie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","261115.456","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","IRN","Iran (République islamique d')","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","79360.487","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","IRN","Iran (République islamique d')","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","80277.428","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","IRQ","Iraq","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","36115.649","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","IRQ","Iraq","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","37202.572","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","IRL","Irlande","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","4700.107","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","IRL","Irlande","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4726.078","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","ISL","Islande","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","330.243","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","ISL","Islande","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","332.474","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","ISR","Israël","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","8064.547","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","ISR","Israël","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","8191.828","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","ITA","Italie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","59504.212","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","ITA","Italie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","59429.938","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","JAM","Jamaïque","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2871.934","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","JAM","Jamaïque","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2881.355","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","JPN","Japon","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","127974.958","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","JPN","Japon","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","127748.513","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","JOR","Jordanie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","9159.302","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","JOR","Jordanie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","9455.802","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","KAZ","Kazakhstan","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","17749.648","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","KAZ","Kazakhstan","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","17987.736","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","KEN","Kenya","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","47236.259","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","KEN","Kenya","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","48461.567","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","KGZ","Kirghizistan","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5865.401","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","KGZ","Kirghizistan","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","5955.734","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","KIR","Kiribati","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","112.407","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","KIR","Kiribati","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","114.395","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","KWT","Koweït","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","3935.794","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","KWT","Koweït","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4052.584","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","LSO","Lesotho","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2174.645","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","LSO","Lesotho","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2203.821","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","LVA","Lettonie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1992.663","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","LVA","Lettonie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1970.53","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MKD","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2079.308","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MKD","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2081.206","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","LBN","Liban","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5851.479","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","LBN","Liban","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","6006.668","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","LBR","Libéria","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","4499.621","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","LBR","Libéria","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4613.823","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","LBY","Libye","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","6234.955","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","LBY","Libye","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","6293.253","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","LIE","Liechtenstein","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","37.403","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","LIE","Liechtenstein","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","37.666","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","LTU","Lituanie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2931.926","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","LTU","Lituanie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2908.249","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","LUX","Luxembourg","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","566.741","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","LUX","Luxembourg","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","575.747","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MDG","Madagascar","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","24234.088","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MDG","Madagascar","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","24894.551","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MYS","Malaisie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","30723.155","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MYS","Malaisie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","31187.265","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MWI","Malawi","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","17573.607","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MWI","Malawi","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","18091.575","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MDV","Maldives","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","418.403","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MDV","Maldives","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","427.756","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MLI","Mali","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","17467.905","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MLI","Mali","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","17994.837","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MLT","Malte","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","427.616","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MLT","Malte","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","429.362","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MAR","Maroc","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","34803.322","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MAR","Maroc","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","35276.786","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MTQ","Martinique","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","385.842","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MTQ","Martinique","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","385.103","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MUS","Maurice","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1259.456","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MUS","Maurice","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1262.132","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MRT","Mauritanie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","4182.341","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
